dataset,id,fp_sol,Address,SolidityVersion,property,SWC,DASP
SolidiFI,TOD-23,e2117027860c722f6a93dc1d0f780e09,,0.5.2,['TOD'],[114],[7]
JiuZhou,gray_BobAnswer,9c2315144520b52918c1ea16c4895f51,,0.6.2,[],[],[]
JiuZhou,NoReentranceByTransfer,32bcfb9e179885981f5723508c10f1b1,,0.6.2,[],[],[]
SolidiFI,TOD-24,9c4fa04924122354888396aac1cafade,,0.5.0,['TOD'],[114],[7]
SolidiFI,TOD-25,7ce26a0b3a9e1dbe11700936495160a4,,0.5.11,['TOD'],[114],[7]
JiuZhou,NoReplayAttack,5734a4453bb917eb504f91c9686d73e2,,0.6.2,[],[],[]
SolidiFI,TOD-26,e086ab2c488d7f2249f72fb0483ee475,,0.5.2,['TOD'],[114],[7]
JiuZhou,NoPreSentEther,937fce5301f17228271e13f48fc9ac89,,0.6.2,[],[],[]
JiuZhou,NoRequireError,b034f1c33a31e7874066edd7833b5320,,0.6.2,[],[],[]
JiuZhou,NoPrivateModifier,2e87c75a4e684b7d6d9c090e07f3af43,,0.6.2,[],[],[]
JiuZhou,gray_DowhileContinue,87ff811a19938ccecda11f4bf378cd5c,,0.4.26,[],[],[]
JiuZhou,NoReturnInCons,fc315b19f0d4629032969dae3a4fa14b,,0.6.2,[],[],[]
SolidiFI,tx.origin-23,f5f3ada03ff33a21fc3076639a98db7b,,0.5.2,['tx.origin'],[115],[2]
SolidiFI,TOD-27,cff913efd1c50e4cdc2fe73cd7b49970,,0.5.0,['TOD'],[114],[7]
SolidiFI,Unchecked-Send-46,ff95df5ccdc02f17b277f85d2de38098,,0.6.0,['Unchecked-Send'],[104],[4]
JiuZhou,privateModifier,ec3daf7826176e1719af886afdc202fd,,0.6.2,['Public data'],[136],[10]
SolidiFI,TOD-28,6e7607cdf8963091a078d0d5b37d1421,,0.5.0,['TOD'],[114],[7]
SolidiFI,TOD-29,f6f5761390b70487e0c83a40e75ac9df,,0.5.11,['TOD'],[114],[7]
SolidiFI,TOD-3,b85717bcac15ccc2af8357c1f523838d,,0.5.1,['TOD'],[114],[7]
SolidiFI,TOD-30,c32d761855f0c46fd555357d55d2ecf8,,0.5.11,['TOD'],[114],[7]
SolidiFI,TOD-31,4610d6a3dd35306cb526d351b7ed1dd6,,0.5.11,['TOD'],[114],[7]
SBcurated,dos_address,882a21aa1d44151b11139ef0c0c887ab,,0.4.25,"['SWC-128', 'denial_of_service-128']",[128],[5]
SolidiFI,Unchecked-Send-47,b5166d209f43c33796555e744540014c,,0.5.11,['Unchecked-Send'],[104],[4]
SBcurated,dos_number,25da2b1b1e77bba58cf234eac71ad996,,0.4.25,"['SWC-128', 'denial_of_service-128']",[128],[5]
SolidiFI,TOD-32,2facec13a0d4bfd480faf725405cbcfe,,0.5.7,['TOD'],[114],[7]
SolidiFI,TOD-33,acfa6cdc59e4a9be916229bfe9df007c,,0.5.11,['TOD'],[114],[7]
SolidiFI,TOD-34,c0a55122072a2af24cff4ed6f967efa4,,0.5.11,['TOD'],[114],[7]
SolidiFI,tx.origin-24,df3d8eee9617b1c68bb8c38e3d6fb568,,0.5.0,['tx.origin'],[115],[2]
SolidiFI,TOD-35,51118a00c4fbf06d8cad50ec7ae50046,,0.5.11,['TOD'],[114],[7]
SolidiFI,Unchecked-Send-49,8e15801d52711194623836be1d326a17,,0.5.11,['Unchecked-Send'],[104],[4]
SolidiFI,TOD-37,71223e893a8419dbc61a3f95cd9de5ad,,0.5.0,['TOD'],[114],[7]
SolidiFI,Unchecked-Send-5,7063148d2dc1aede5e8ce5dce4316cdd,,0.6.0,['Unchecked-Send'],[104],[4]
SBcurated,dos_simple,2df19a9e14258e4ccd927da453faca58,,0.4.25,"['SWC-128', 'denial_of_service-128']",[128],[5]
JiuZhou,NoUnhandledException2,df422d23c78c887b61c9c8756264f3f3,,0.6.2,[],[],[]
SBcurated,eth_tx_order_dependence_minimal,6cb8409b6c9e9271ee3264a63dafc311,,0.4.16,"['SWC-114', 'front_running']",[114],[7]
SolidiFI,TOD-38,605a12dad3eef98324bdf7934fe8a4f8,,0.5.0,['TOD'],[114],[7]
SolidiFI,TOD-39,8ce8ef620c3c45c764425963c12558d2,,0.5.10,['TOD'],[114],[7]
SWCregistry,Lockdrop,24c612cdf8860794850d30294478465f,0x1b75b90e60070d37cfa9d87affd124bb345bf70a,0.5.0,['SWC-132'],[132],[5]
SolidiFI,TOD-4,b79acb07be86c013a5a860ed1f3df20e,,0.6.0,['TOD'],[114],[7]
SolidiFI,TOD-40,28afc25008117ec6a81234555124049e,,0.5.0,['TOD'],[114],[7]
JiuZhou,NoRevertError,b57aabdb7a5548fa958ded58681753e0,,0.6.2,[],[],[]
SWCregistry,MDTCrowdsale,d45c20e18623a8cf87ebb0d30506d420,,0.4.25,['SWC-125'],[125],[10]
SolidiFI,TOD-41,f8d0485a3e66fecddc7d0121314e05e0,,0.6.0,['TOD'],[114],[7]
SolidiFI,TOD-42,43b3a5495b7c935c55cc97f0d62111b5,,0.5.11,['TOD'],[114],[7]
SolidiFI,TOD-43,ba2c65a3529f067ab9a620fdfd49e889,,0.5.0,['TOD'],[114],[7]
SolidiFI,tx.origin-25,fa4e06a8d9de5f2273b4da41d83017b6,,0.5.11,['tx.origin'],[115],[2]
SolidiFI,Unchecked-Send-50,246cda85b71ea82251323cce2809dbe3,,0.5.11,['Unchecked-Send'],[104],[4]
SolidiFI,TOD-44,20e59e5e3c572f2ca9615794ce9420af,,0.5.0,['TOD'],[114],[7]
SolidiFI,TOD-45,ab9c2681eb4aa3c242c82fe2da9b938c,,0.5.11,['TOD'],[114],[7]
SolidiFI,TOD-46,4b764a6ddfa7867814b99051364679d5,,0.6.0,['TOD'],[114],[7]
JiuZhou,NoHardCodeAddress,f643dbc3bfb94b20c1b275ca79c8646e,,0.6.2,[],[],[]
JiuZhou,NoShadowingState,683c888b9be160f85a44380779952931,,0.5.16,[],[],[]
SolidiFI,tx.origin-26,fa95365ad70e58e4fc681ec533bc3d72,,0.5.2,['tx.origin'],[115],[2]
SolidiFI,TOD-47,f405291c759364a521641cee4b2020fd,,0.5.11,['TOD'],[114],[7]
SolidiFI,TOD-48,2b43ed6272900ff57bdf55da0d054ebf,,0.5.11,['TOD'],[114],[7]
SolidiFI,tx.origin-27,1bd057d453253eb65727796e2634a5a0,,0.5.0,['tx.origin'],[115],[2]
JiuZhou,NoShortAddressAttack,9b4463aab14b1a17e23c21ff9634819f,,0.6.2,[],[],[]
SolidiFI,TOD-49,3ec58b50218ca4edd662d9a2143eedbc,,0.5.11,['TOD'],[114],[7]
SolidiFI,TOD-5,3154c61c2a42e95aa1ca74a63505f8f2,,0.6.0,['TOD'],[114],[7]
SolidiFI,tx.origin-28,86be690ed3a12807dbbcd28fbc7d75ad,,0.5.0,['tx.origin'],[115],[2]
SolidiFI,TOD-50,c2b1bcb2fd86143a07872d286e7551d1,,0.5.11,['TOD'],[114],[7]
SolidiFI,TOD-6,54dfb393344c462d17b72a47ced70b19,,0.5.8,['TOD'],[114],[7]
SolidiFI,tx.origin-29,8741cffb5d6e4460bda77cf0b8bfaa23,,0.5.11,['tx.origin'],[115],[2]
JiuZhou,NoSigWrongPara,7bebb71ff57f3d4ce138b59ded90501e,,0.6.2,[],[],[]
JiuZhou,NoImmutableToConstant,f1db9af25421b428e67ac0e456af91d8,,0.6.2,[],[],[]
SolidiFI,Unchecked-Send-6,a0bcbd45efed6f24f48ff9bd7c2994b2,,0.5.8,['Unchecked-Send'],[104],[4]
SolidiFI,TOD-7,6be598f09a0e93dc82035710ef495e1f,,0.5.8,['TOD'],[114],[7]
SolidiFI,Unchecked-Send-7,f9d512951971f39f93ab2906babb9a6e,,0.5.8,['Unchecked-Send'],[104],[4]
SolidiFI,tx.origin-3,76316d24f4f4733bceaeec609a9a7381,,0.5.1,['tx.origin'],[115],[2]
SolidiFI,Unchecked-Send-8,68bdd5a3cd8dc7afa31e318cf67e1fbd,,0.6.0,['Unchecked-Send'],[104],[4]
SolidiFI,TOD-8,bac37773ed7fc5b30ac7b57874456124,,0.6.0,['TOD'],[114],[7]
SolidiFI,tx.origin-30,69e71942685a78cfa490692eb5706150,,0.5.11,['tx.origin'],[115],[2]
JiuZhou,NoSuicideEasily,7356756e1cc8743173dd25420cfb2993,,0.6.2,[],[],[]
JiuZhou,NoImplicitVisibility,55cb97887cddcc527ef45c3e3053f550,,0.6.2,[],[],[]
SolidiFI,tx.origin-31,7c4f6b98c76ade4d81f02cec242a2d1a,,0.5.11,['tx.origin'],[115],[2]
SolidiFI,tx.origin-32,06c72a09a66dc22c9898ab9ca5cdaae9,,0.5.7,['tx.origin'],[115],[2]
SolidiFI,TOD-9,926954db34f2d719cc012f2e96922056,,0.6.0,['TOD'],[114],[7]
SolidiFI,tx.origin-34,319642dfcda3ff8b8d46c4eb6dd207ad,,0.5.11,['tx.origin'],[115],[2]
SolidiFI,Unchecked-Send-9,e2dda0c9e522b33850e617d356b85d16,,0.6.0,['Unchecked-Send'],[104],[4]
SolidiFI,tx.origin-35,1d89df53144c08b845b4fc9facfe34ef,,0.5.11,['tx.origin'],[115],[2]
JiuZhou,NoInfiniteLoop,b7bd4ae865662908993f5895ef5e113f,,0.6.2,[],[],[]
SolidiFI,Unhandled-Exceptions-1,7850615f130d45c454a41adab0839920,,0.6.0,['Unhandled-Exceptions'],[104],[4]
SolidiFI,tx.origin-37,b01cef0ea59256ae16256201636213dd,,0.5.0,['tx.origin'],[115],[2]
SolidiFI,tx.origin-38,eea2bcc967b723b1b073baf1b6f6c78a,,0.5.0,['tx.origin'],[115],[2]
SolidiFI,Unhandled-Exceptions-10,ea096063d63d26cc1cccfb57d4814bf9,,0.6.0,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-1,e56035bd20f238cb9c51827929568f6b,,0.6.0,['Timestamp-Dependency'],[116],[8]
SolidiFI,Unhandled-Exceptions-11,c3e8accae894031973612246f30e22e0,,0.5.0,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Unhandled-Exceptions-12,371935dbe8b36030c74ed8a5499be75a,,0.6.0,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-10,6ecd155721fbaf6bb1d37261a16028b5,,0.6.0,['Timestamp-Dependency'],[116],[8]
SolidiFI,Timestamp-Dependency-11,a0fa497167ef340db53687536ba2ef6c,,0.5.0,['Timestamp-Dependency'],[116],[8]
SolidiFI,Unhandled-Exceptions-13,c6b8e96318dcdae39397fab04d3f8311,,0.6.0,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-13,f7b9c311f155b5ce7ff162bb6ccd7d82,,0.6.0,['Timestamp-Dependency'],[116],[8]
SolidiFI,Timestamp-Dependency-40,35772953c0bbc2bb7d9be48050c7fc87,,0.5.0,['Timestamp-Dependency'],[116],[8]
JiuZhou,NoIntegerSignednessError,7fa2835457a05ecd631c5d23a48deabd,,0.6.2,[],[],[]
SolidiFI,Unhandled-Exceptions-14,6f18a424c9315bce4bc9cbe0701afcb5,,0.5.1,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-14,d8ac5210061a3934cc9719e6a7767871,,0.5.1,['Timestamp-Dependency'],[116],[8]
SolidiFI,Timestamp-Dependency-15,fadb197a67f888e905854b7ead2331a1,,0.5.7,['Timestamp-Dependency'],[116],[8]
JiuZhou,approve,86b74ca754fe81a08555649dff7e67e7,,0.6.2,['Transaction order dependence'],[114],[7]
SolidiFI,tx.origin-39,f04749c83261ae0dcba99d1590d42136,,0.5.10,['tx.origin'],[115],[2]
SolidiFI,Unhandled-Exceptions-15,7c768acd1a6aaceeb2608de8d68bdc9e,,0.5.7,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-16,eb98fd734701d6fbd6a0f61b3423030e,,0.5.11,['Timestamp-Dependency'],[116],[8]
SolidiFI,Timestamp-Dependency-17,8096e68d25d119fccd73b19cb22a7e8f,,0.5.6,['Timestamp-Dependency'],[116],[8]
SolidiFI,Unhandled-Exceptions-16,512452623f798d3e6d048296a8c14bbd,,0.5.11,['Unhandled-Exceptions'],[104],[4]
JiuZhou,NoTooManyDigits,9f32bbb523e61ee07d3ab9068b17ffaa,,0.6.2,[],[],[]
JiuZhou,NoLockedMoney,0d379be1f89da0c9303fb0bf0000422d,,0.6.2,[],[],[]
SolidiFI,Unhandled-Exceptions-17,d9355e7c9a5f06980bc4f57ff8013e3f,,0.5.6,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-18,a640ca86a040806ad08144fdd13a268e,,0.5.9,['Timestamp-Dependency'],[116],[8]
SolidiFI,tx.origin-4,1fbdf5bef07a78ed5671d580eaa96918,,0.6.0,['tx.origin'],[115],[2]
SolidiFI,Timestamp-Dependency-19,46f4c0ae675e251931dfa2ee6556b035,,0.5.1,['Timestamp-Dependency'],[116],[8]
SolidiFI,tx.origin-40,4266c5a3f41b2a73c93050bbec1db7a5,,0.5.0,['tx.origin'],[115],[2]
SolidiFI,tx.origin-41,83b71e57d597fe7145e112a2504e4963,,0.6.0,['tx.origin'],[115],[2]
SolidiFI,Timestamp-Dependency-2,25ecaf43663af0ab0868ad0cb3d8e6f9,,0.5.1,['Timestamp-Dependency'],[116],[8]
SolidiFI,Timestamp-Dependency-21,98e3701be8a33b1a83c248e2cb7bee36,,0.5.11,['Timestamp-Dependency'],[116],[8]
SolidiFI,Unhandled-Exceptions-18,8dcee0422cc41adfd99e6386982a8df1,,0.5.9,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-22,0dbc325aa6f6923e3a4a925e3830c38a,,0.5.1,['Timestamp-Dependency'],[116],[8]
SolidiFI,tx.origin-42,bc4766ad8fa85552be66a94d3e21c639,,0.5.11,['tx.origin'],[115],[2]
SolidiFI,Timestamp-Dependency-23,fbd7c25f827cacfe7fc9c532ce23e962,,0.5.2,['Timestamp-Dependency'],[116],[8]
SolidiFI,Timestamp-Dependency-24,57126087edbd693976ca7cf99db8dbfd,,0.5.0,['Timestamp-Dependency'],[116],[8]
JiuZhou,NoTooManyDigits1,f6747631153a17dc01dc6606f7284f6b,,0.6.2,[],[],[]
JiuZhou,NoMissConstructor,851392988cfb2229e96fb244ef2de5b1,,0.6.2,[],[],[]
SolidiFI,tx.origin-43,1277006e5ed70091eab8a8371950f2d1,,0.5.0,['tx.origin'],[115],[2]
SolidiFI,Unhandled-Exceptions-19,2852538c6e5131cc5fcc9ac58a74e5cf,,0.5.1,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Unhandled-Exceptions-2,73f8c19a1c36b10c33493b08e6807053,,0.5.1,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-25,36894fdeed07633393fffdf5fb01b89b,,0.5.11,['Timestamp-Dependency'],[116],[8]
SolidiFI,Unhandled-Exceptions-20,d54d9d7b61cef6e1d8b15fc785b106be,,0.5.10,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-26,ba398b0756615ac6deb5f6b75e166043,,0.5.2,['Timestamp-Dependency'],[116],[8]
SolidiFI,Unhandled-Exceptions-21,af9e16b307ac68a75910a123c24fdb75,,0.5.11,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-27,e4656d8f10a5942639965e61629f320a,,0.5.0,['Timestamp-Dependency'],[116],[8]
JiuZhou,NoTruncationError,7596d00bca4f306dbb95eb75fcecf0f5,,0.6.2,[],[],[]
SolidiFI,Timestamp-Dependency-28,cd456e25f831bd62a20244dc3835aaa1,,0.5.0,['Timestamp-Dependency'],[116],[8]
SWCregistry,ShadowingInFunctions,526bb275d8a973307fcfeed06f88643f,,0.4.24,['SWC-119'],[119],[10]
SolidiFI,Unhandled-Exceptions-22,84dd18c7db72bd8d5a4f284d73c5c343,,0.5.1,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-9,78c77d038abdb62fcf47689f475c6104,,0.6.0,['Timestamp-Dependency'],[116],[8]
SolidiFI,Unhandled-Exceptions-23,b9278412bff790d789cfa453108f4e10,,0.5.2,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Unchecked-Send-1,22ac04e7328e9ef0e4eef6cb20f7ce20,,0.6.0,['Unchecked-Send'],[104],[4]
SolidiFI,tx.origin-44,42a336f711ffdee5c587e230f9716a0b,,0.5.0,['tx.origin'],[115],[2]
SolidiFI,Unhandled-Exceptions-24,62c14d82b7a42fd5f5cca955743fffc7,,0.5.0,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Unchecked-Send-10,47bab21aae069ecd13c52ba646456f39,,0.6.0,['Unchecked-Send'],[104],[4]
SWCregistry,TokenSale,45b479d7803e9201ba5ca8dfb65e78bc,,0.4.24,['SWC-119'],[119],[10]
SolidiFI,tx.origin-45,dfbfe24fb3acc23c2430ae3919e5bc31,,0.5.11,['tx.origin'],[115],[2]
SolidiFI,Unchecked-Send-11,c7ddafd6b4e97eef724606d4d0734680,,0.5.0,['Unchecked-Send'],[104],[4]
SWCregistry,TokenSale_fixed,0b15062b3b1ad7158064ee8a49e9aea5,,0.4.25,[],[],[]
SolidiFI,Unchecked-Send-12,8b2450b8ebcddaa8b0514caaa289d554,,0.6.0,['Unchecked-Send'],[104],[4]
SWCregistry,WalletLibrary,a1990e2aea0df4c1ccc89e8b599f1de7,,0.4.9,"['SWC-106', 'access_control-106', 'access_control-124']","[106, 124]",[2]
SolidiFI,Unhandled-Exceptions-25,a3fa83901db097795b05ac7392f08b91,,0.5.11,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Unhandled-Exceptions-26,4f0ca43c1a21b93e19cb058ce8ff6397,,0.5.2,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-29,170efd3c08dd99667ce0bafd8e9ef6e3,,0.5.11,['Timestamp-Dependency'],[116],[8]
SolidiFI,Timestamp-Dependency-3,409cb8dd440df2cf7e3c0520444871dd,,0.5.1,['Timestamp-Dependency'],[116],[8]
JiuZhou,NoTruncationError1,1cf153af08c7cae772599957cbc3b779,,0.6.2,[],[],[]
SolidiFI,tx.origin-46,eadd1dec2e8e88794da13cef9775a37a,,0.6.0,['tx.origin'],[115],[2]
SolidiFI,tx.origin-47,fbcbee18243c2cc098af9facd2236fee,,0.5.11,['tx.origin'],[115],[2]
SolidiFI,Unhandled-Exceptions-27,d4cc986289fea5a415196e8f598143db,,0.5.0,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-30,e16849d8ef91427828b96880539f2f0b,,0.5.11,['Timestamp-Dependency'],[116],[8]
SolidiFI,tx.origin-48,e1d0af6b9277b8e398437f0d1b6cfb41,,0.5.11,['tx.origin'],[115],[2]
JiuZhou,NoUncappedVersion,0b6b4b6801e2923eefbab61b93adf5ee,,0.6.0,[],[],[]
SolidiFI,tx.origin-49,962aa4916051cb8bfb4c2536b1dc7759,,0.5.11,['tx.origin'],[115],[2]
SWCregistry,access_control,da7f84fece7ffcf99fa8fe110b780736,,0.5.0,['SWC-133'],[133],[10]
SolidiFI,Unhandled-Exceptions-28,8e5e2324dab1e86771e32db702221e8d,,0.5.0,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-31,677d5c30695e47f5f39e18aafd26086b,,0.5.11,['Timestamp-Dependency'],[116],[8]
SolidiFI,Unhandled-Exceptions-38,c43e84e2949f1f374bee86a12b7699f7,,0.5.0,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-32,f6734f638e53f58f91263252d5471c3c,,0.5.7,['Timestamp-Dependency'],[116],[8]
JiuZhou,NoUncappedVersion1,969a3b0eda87cb381e7e7b184cebf6d5,,0.5.0,[],[],[]
SWCregistry,access_control_fixed_1,8473e4c2b1b321bb3d94a594b8a4ca3a,,0.5.0,[],[],[]
JiuZhou,NoUnderflow,4ba742ea146ccabe52097cf7bfa3452e,,0.6.2,[],[],[]
SolidiFI,Timestamp-Dependency-33,254b01ed37a09e85ceddd48aa6ff12ff,,0.5.11,['Timestamp-Dependency'],[116],[8]
SolidiFI,Unhandled-Exceptions-39,5b352add28afe6ea49f1fda92884f873,,0.5.10,['Unhandled-Exceptions'],[104],[4]
SWCregistry,access_control_fixed_2,7cd5bbd1b49dbd303d54d946e462b43b,,0.5.0,[],[],[]
SolidiFI,Timestamp-Dependency-34,3cf41c302d0dae3f2190abcd7d832f0a,,0.5.11,['Timestamp-Dependency'],[116],[8]
SWCregistry,arbitrary_location_write_simple,7e429988e4b6bebb71b63aa21a182a9c,,0.4.25,"['SWC-124', 'access_control-124']",[124],[2]
JiuZhou,NoUnhandledException1,ba018e49d0d07a3cd716a67d3e6de000,,0.6.2,[],[],[]
SolidiFI,tx.origin-5,5f885802b7da35fef0c396252310a653,,0.6.0,['tx.origin'],[115],[2]
SolidiFI,Unhandled-Exceptions-29,cb01d4e260c5a26df17ff348a50e6d3e,,0.5.11,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Unhandled-Exceptions-3,6365ced6cd4da98ecc8235551b01c1b9,,0.5.1,['Unhandled-Exceptions'],[104],[4]
SolidiFI,tx.origin-50,617fb6c2d53e5623d63f99059bcfc673,,0.5.11,['tx.origin'],[115],[2]
SolidiFI,Timestamp-Dependency-35,a696d412e415e513d624a03221018d60,,0.5.11,['Timestamp-Dependency'],[116],[8]
SolidiFI,Timestamp-Dependency-37,a977641d9816726f0a3d66502adeff48,,0.5.0,['Timestamp-Dependency'],[116],[8]
JiuZhou,NoUninitLocalVar,baae7a4f6f926a66407b30e31c8f9323,,0.6.2,[],[],[]
SolidiFI,Timestamp-Dependency-38,419b13b30f0a964ccf24286985c56031,,0.5.0,['Timestamp-Dependency'],[116],[8]
SolidiFI,Unhandled-Exceptions-30,a3a7cfb4593ae9ba54c03ba0f52dee06,,0.5.11,['Unhandled-Exceptions'],[104],[4]
SWCregistry,arbitrary_location_write_simple_fixed,99f17161c349ab10ad15a424d38171df,,0.4.25,[],[],[]
SolidiFI,Unhandled-Exceptions-4,796130bea0e92bd03923f7c797983c39,,0.6.0,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Timestamp-Dependency-39,4190feb5d4ce14bf8539d05bb5082aee,,0.5.10,['Timestamp-Dependency'],[116],[8]
SolidiFI,tx.origin-6,efcc82e36c50ae63d987f95515d36a25,,0.5.8,['tx.origin'],[115],[2]
SolidiFI,tx.origin-7,b4551d6736518b790e50538c256f528c,,0.5.8,['tx.origin'],[115],[2]
JiuZhou,NoMissConstructor1,77fb80952ec24fe138eb40680cf3e345,,0.4.26,[],[],[]
SolidiFI,Unhandled-Exceptions-40,41c6b2adea1bc399854e620d7b2fcfe3,,0.5.0,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Unhandled-Exceptions-41,2b60355da7cd55540c12bf1e56eb9f54,,0.6.0,['Unhandled-Exceptions'],[104],[4]
SolidiFI,Unhandled-Exceptions-42,fd440ad61fe8561629c007df15364589,,0.5.11,['Unhandled-Exceptions'],[104],[4]
JiuZhou,complexFallback,240a616e476949c576890ec80badfc2f,,0.6.2,['Complex fallback function'],[],[5]
SolidiFI,tx.origin-8,97b472f0dd37ce52a2cf6328e7fa784a,,0.6.0,['tx.origin'],[115],[2]
SolidiFI,Timestamp-Dependency-41,bd8fb94ce68305d53b7cb2378211008b,,0.6.0,['Timestamp-Dependency'],[116],[8]
SolidiFI,Unhandled-Exceptions-31,9eea2ea4b8b8ab4c4141caed4f3ddd1a,,0.5.11,['Unhandled-Exceptions'],[104],[4]
JiuZhou,NoNestedCall,ec576651a1fc20bacd0201358c6c1c38,,0.6.2,[],[],[]
SWCregistry,assert_constructor,092bef56912fc2d068ff495b84c5981c,,0.4.19,['SWC-110'],[110],[10]
SolidiFI,Timestamp-Dependency-42,e23fb1c5fe80a13c5134ae52d9d56e2a,,0.5.11,['Timestamp-Dependency'],[116],[8]
SolidiFI,Unhandled-Exceptions-32,0f77d5a3a5121cabb56b39ee1e11aac4,,0.5.7,['Unhandled-Exceptions'],[104],[4]
JiuZhou,replayAttack2,91ccd3e999b8b46d20346233a4bf94ee,,0.6.2,['Replay attack'],[117],[2]
SBcurated,incorrect_constructor_name1,927a28e106342a4bdd27219bec472f6d,,0.4.24,['access_control-118'],[118],[2]
SWCregistry,assert_minimal,9b4a04859ba349db092a330bd3eba504,,0.4.19,['SWC-110'],[110],[10]
SWCregistry,assert_multitx_1,3dd7dbcac5b0c287dae3a076a507a0a7,,0.4.19,[],[],[]
SolidiFI,Timestamp-Dependency-43,3318261750ec0280d9552f795c5cc22e,,0.5.0,['Timestamp-Dependency'],[116],[8]
SBcurated,incorrect_constructor_name2,99598190525981ef38d65dc2258eedf2,,0.4.24,['access_control-118'],[118],[2]
SBcurated,incorrect_constructor_name3,e8377861c645254aa444b6e20425ec43,,0.4.24,['access_control-118'],[118],[2]
SWCregistry,assert_multitx_2,a933e611ec32798deba79b7f3042a040,,0.4.19,['SWC-110'],[110],[10]
SolidiFI,Timestamp-Dependency-44,57135c995bd574191e2172bac7baf110,,0.5.0,['Timestamp-Dependency'],[116],[8]
SolidiFI,tx.origin-9,2a4a49fa4b5679c8c4252325dd550a01,,0.6.0,['tx.origin'],[115],[2]
SolidiFI,tx.origin-33,cd6c4a3a8eba34e4dd633dbd3fdf56a4,,0.5.11,['tx.origin'],[115],[2]
JiuZhou,NoOverflow,1ca318bb82d5b2a6ebf9b840b5dd7b13,,0.6.2,[],[],[]
Doublade,0x017a5d8d82afaa22bc29d75013d6ff3656e90851-ScamStamp-unexpectedrevert_result,ab4ae730bdfd984f7412dcf2334c05c5,0x017a5d8d82afaa22bc29d75013d6ff3656e90851,0.4.11,['unexpectedrevert_result'],[113],[5]
Doublade,0x038cf0fe8b400538211b0cdc2dbf4e9a8a36bda4-Multiplexer-unexpectedrevert_result,513fc960972bc7d29aeb3ee6ee5a96b9,0x038cf0fe8b400538211b0cdc2dbf4e9a8a36bda4,0.4.16,['unexpectedrevert_result'],[113],[5]
Doublade,0x047187e53477be70dbe8ea5b799318f2e165052f-OMT-lowlevelcall_result,533b96fbecadb64bb67444b09d63ba79,0x047187e53477be70dbe8ea5b799318f2e165052f,0.4.17,[],[],[]
Doublade,0x0528c39ef9f1fd7a05ef18f64408108fae156ab1-ExToke-reentrancy,24673a9442923184ce224f682e454f21,0x0528c39ef9f1fd7a05ef18f64408108fae156ab1,0.4.9,[],[],[]
Doublade,0x05cd27a978fc9f9919a5f4c5c03e5947ed7d4c4d-GrungeTuesday-tx_result,e86c705eaa1cfb3683460d5ec80a6bc3,0x05cd27a978fc9f9919a5f4c5c03e5947ed7d4c4d,0.4.25,[],[],[]
Doublade,0x05f49e3e0a27efa05d60c19cd8f0ecc951d3717e-Etherhero-lowlevelcall_result,297c1aeb1d053290e8a137889b7d1c81,0x05f49e3e0a27efa05d60c19cd8f0ecc951d3717e,0.4.25,['lowlevelcall_result'],[104],[4]
Doublade,0x060d68aeb7e817628d3df96ed396e61ece494081-EclipticBase-selfdestruct_result,19925cf07a2ade1cf6893df777230fc9,,0.4.24,['selfdestruct_result'],[106],[2]
Doublade,0x07678e4c603a26e92962b6e547df99929b708baa-METADOLLAR-reentrancy,f1a5e71017cdec822e403ebcf1d122bf,0x07678e4c603a26e92962b6e547df99929b708baa,0.4.18,[],[],[]
SBcurated,insecure_transfer,d4c749852c0e406939ed3ab69c12d372,,0.4.0,['arithmetic'],[101],[3]
Doublade,0x0821f459bfbe966bb93ad220ece6e1bdfcadeab3-TokenERC20-selfdestruct_result,7bebeedee880cc4e2942ad723946ee70,0x0821f459bfbe966bb93ad220ece6e1bdfcadeab3,0.4.16,['selfdestruct_result'],[106],[2]
